date,title,category,price,rating
2026-03-31,The Course of Love,Fiction,16.78,3
2026-03-31,Sugar Rush (Offensive Line #2),Sports and Games,24.42,1
2026-03-31,"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,11.75,3
2026-03-31,"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,20.02,1
2026-03-31,New Moon (Twilight #2),Young Adult,12.86,4
2026-03-31,Life,Music,31.58,5
2026-03-31,Kindle Paperwhite User's Guide,Nonfiction,34.0,3
2026-03-31,H is for Hawk,Nonfiction,57.42,5
2026-03-31,Girl Online On Tour (Girl Online #2),Young Adult,53.47,1
2026-03-31,"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,11.64,5
2026-03-31,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Childrens,52.88,4
2026-03-31,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,18.51,4
2026-03-31,While You Were Mine,Historical Fiction,41.32,5
2026-03-31,Where Lightning Strikes (Bleeding Stars #3),Romance,39.77,3
2026-03-31,When I'm Gone,Fiction,51.96,3
2026-03-31,Ways of Seeing,Art,39.51,5
2026-03-31,"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,15.4,1
2026-03-31,Vampire Girl (Vampire Girl #1),Fantasy,53.82,2
2026-03-31,Twenty Love Poems and a Song of Despair,Poetry,30.95,4
2026-03-31,Travels with Charley: In Search of America,Nonfiction,57.82,5
2026-03-31,Three Wishes (River of Time: California #1),Science Fiction,44.18,2
2026-03-31,This One Moment (Pushing Limits #1),Romance,48.71,1
2026-03-31,The Zombie Room,Default,19.69,5
2026-03-31,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,36.52,2
2026-03-31,The Tumor,Nonfiction,41.56,5
2026-03-31,The Story of Hong Gildong,Classics,43.19,4
2026-03-31,The Silent Wife,Fiction,12.34,5
2026-03-31,The Silent Twin (Detective Jennifer Knight #3),Fantasy,36.25,3
2026-03-31,The Selfish Gene,Science,29.45,1
2026-03-31,The Secret Healer,Historical Fiction,34.56,3
2026-03-31,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,54.12,3
2026-03-31,The Republic,Add a comment,33.78,3
2026-03-31,The Odyssey,Add a comment,29.64,3
2026-03-31,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Mystery,57.7,4
2026-03-31,The Nicomachean Ethics,Philosophy,36.34,1
2026-03-31,The Name of the Wind (The Kingkiller Chronicle #1),Default,50.59,3
2026-03-31,The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,29.38,1
2026-03-31,The Little Prince,Classics,45.42,2
2026-03-31,The Light of the Fireflies,Add a comment,54.43,1
2026-03-31,The Last Girl (The Dominion Trilogy #1),Science Fiction,36.26,2
2026-03-31,The Iliad,Add a comment,16.16,1
2026-03-31,The Hook Up (Game On #1),New Adult,36.29,5
2026-03-31,The Haters,Young Adult,27.89,5
2026-03-31,The Girl You Lost,Mystery,12.29,5
2026-03-31,The Girl In The Ice (DCI Erika Foster #1),Mystery,15.85,3
2026-03-31,The End of the Jesus Era (An Investigation #1),Nonfiction,14.4,1
2026-03-31,The Edge of Reason (Bridget Jones #2),Womens Fiction,19.18,4
2026-03-31,The Complete Maus (Maus #1-2),Sequential Art,10.64,3
2026-03-31,The Communist Manifesto,Add a comment,14.76,3
2026-03-31,The Bhagavad Gita,Religion,57.49,3
2026-03-31,The Bette Davis Club,Fiction,30.66,3
2026-03-31,The Art of Not Breathing,Young Adult,40.83,4
2026-03-31,Taking Shots (Assassins #1),Default,18.88,2
2026-03-31,Starlark,Historical Fiction,25.83,3
2026-03-31,"Skip Beat!, Vol. 01 (Skip Beat! #1)",Sequential Art,42.12,3
2026-03-31,Sister Sable (The Mad Queen #1),Fantasy,13.33,3
2026-03-31,Shatter Me (Shatter Me #1),Default,42.4,1
2026-03-31,Shameless,New Adult,58.35,3
2026-03-31,Shadow Rites (Jane Yellowrock #10),Fantasy,21.72,4
2026-03-31,Settling the Score (The Summer Games #1),Sports and Games,44.91,2
2026-03-31,Sense and Sensibility,Classics,37.46,1
2026-03-31,"Saga, Volume 1 (Saga (Collected Editions) #1)",Sequential Art,28.48,1
2026-03-31,"Rhythm, Chord & Malykhin",Romance,28.34,2
2026-03-31,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,46.96,5
2026-03-31,Paradise Lost (Paradise #1),Default,24.96,1
2026-03-31,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,21.71,4
2026-03-31,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,29.87,3
2026-03-31,Origins (Alphas 0.5),Fantasy,28.99,1
2026-03-31,One Second (Seven #7),Fantasy,52.94,2
2026-03-31,On the Road (Duluoz Legend),Default,32.36,3
2026-03-31,Old Records Never Die: One Man's Quest for His Vinyl and His Past,Music,55.66,2
2026-03-31,Off Sides (Off #1),New Adult,39.45,5
2026-03-31,Of Mice and Men,Classics,47.11,2
2026-03-31,Myriad (Prentor #1),Fantasy,58.75,4
2026-03-31,My Perfect Mistake (Over the Top #1),Romance,38.92,2
2026-03-31,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,39.39,4
2026-03-31,Meditations,Philosophy,25.89,2
2026-03-31,Matilda,Childrens,28.34,1
2026-03-31,Lost Among the Living,Historical Fiction,27.7,4
2026-03-31,Lord of the Flies,Add a comment,24.89,3
2026-03-31,Listen to Me (Fusion #1),Romance,58.99,3
2026-03-31,Kitchens of the Great Midwest,Fiction,57.2,5
2026-03-31,Jane Eyre,Default,38.43,5
2026-03-31,Imperfect Harmony,Romance,34.74,4
2026-03-31,Icing (Aces Hockey #2),Sports and Games,40.44,4
2026-03-31,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,45.24,3
2026-03-31,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,34.96,4
2026-03-31,"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,56.76,4
2026-03-31,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,40.28,5
2026-03-31,Frankenstein,Default,38.0,2
2026-03-31,Forever Rockers (The Rocker #12),Music,28.8,3
2026-03-31,Fighting Fate (Fighting #6),Romance,39.24,3
2026-03-31,Emma,Classics,32.93,2
2026-03-31,"Eat, Pray, Love",Nonfiction,51.32,3
2026-03-31,Deep Under (Walker Security #1),Romance,47.09,5
2026-03-31,Choosing Our Religion: The Spiritual Lives of America's Nones,Religion,28.42,4
2026-03-31,Charlie and the Chocolate Factory (Charlie Bucket #1),Childrens,22.85,3
2026-03-31,Charity's Cross (Charles Towne Belles #4),Romance,41.24,1
2026-03-31,Bright Lines,Fiction,39.07,5
2026-03-31,Bridget Jones's Diary (Bridget Jones #1),Womens Fiction,29.82,1
2026-03-31,Bounty (Colorado Mountain #7),Romance,37.26,4
2026-03-31,Blood Defense (Samantha Brinkman #1),Mystery,20.3,3
2026-03-31,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Sequential Art,34.65,5
2026-03-31,Beyond Good and Evil,Philosophy,43.38,1
2026-03-31,Alice in Wonderland (Alice's Adventures in Wonderland #1),Classics,55.53,1
2026-03-31,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Sequential Art,57.06,4
2026-03-31,A Spy's Devotion (The Regency Spies of London #1),Historical Fiction,16.97,5
2026-03-31,1st to Die (Women's Murder Club #1),Mystery,53.98,1
2026-03-31,"1,000 Places to See Before You Die",Travel,26.08,5
2026-03-31,A Light in the Attic,Poetry,51.77,3
2026-03-31,Tipping the Velvet,Historical Fiction,53.74,1
2026-03-31,Soumission,Fiction,50.1,1
2026-03-31,Sharp Objects,Mystery,47.82,4
2026-03-31,Sapiens: A Brief History of Humankind,History,54.23,5
2026-03-31,The Requiem Red,Young Adult,22.65,1
2026-03-31,The Dirty Little Secrets of Getting Your Dream Job,Business,33.34,4
2026-03-31,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Default,17.93,3
2026-03-31,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Default,22.6,4
2026-03-31,The Black Maria,Poetry,52.15,1
2026-03-31,"Starving Hearts (Triangular Trade Trilogy, #1)",Default,13.99,2
2026-03-31,Shakespeare's Sonnets,Poetry,20.66,4
2026-03-31,Set Me Free,Young Adult,17.46,5
2026-03-31,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sequential Art,52.29,5
2026-03-31,Rip it Up and Start Again,Music,35.02,5
2026-03-31,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Music,57.25,3
2026-03-31,Olio,Poetry,23.88,1
2026-03-31,Mesaerion: The Best Science Fiction Stories 1800-1849,Science Fiction,37.59,1
2026-03-31,Libertarianism for Beginners,Politics,51.33,2
2026-03-31,It's Only the Himalayas,Travel,45.17,2
2026-03-31,In Her Wake,Thriller,12.84,1
2026-03-31,How Music Works,Music,37.32,2
2026-03-31,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,30.52,3
2026-03-31,Chase Me (Paris Nights #2),Romance,25.27,5
2026-03-31,Black Dust,Romance,34.53,5
2026-03-31,Birdsong: A Story in Pictures,Childrens,54.64,3
2026-03-31,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Default,22.5,3
2026-03-31,Aladdin and His Wonderful Lamp,Default,53.13,3
2026-03-31,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Nonfiction,40.3,5
2026-03-31,Wall and Piece,Art,44.18,4
2026-03-31,The Four Agreements: A Practical Guide to Personal Freedom,Spirituality,17.66,5
2026-03-31,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Nonfiction,31.05,3
2026-03-31,The Elephant Tree,Thriller,23.82,5
2026-03-31,The Bear and the Piano,Childrens,36.89,1
2026-03-31,Sophie's World,Philosophy,15.94,5
2026-03-31,Penny Maybe,Default,33.29,3
2026-03-31,Maude (1883-1993):She Grew Up with the country,Default,18.02,2
2026-03-31,"In a Dark, Dark Wood",Mystery,19.63,1
2026-03-31,Behind Closed Doors,Thriller,52.22,4
2026-03-31,You can't bury them all: Poems,Poetry,33.63,2
2026-03-31,Slow States of Collapse: Poems,Poetry,57.31,3
2026-03-31,Reasons to Stay Alive,Nonfiction,26.41,2
2026-03-31,Private Paris (Private #10),Fiction,47.61,5
2026-03-31,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Nonfiction,23.11,5
2026-03-31,Without Borders (Wanderlove #1),New Adult,45.07,2
2026-03-31,When We Collided,Contemporary,31.77,1
2026-03-31,"We Love You, Charlie Freeman",Fiction,50.27,5
2026-03-31,Untitled Collection: Sabbath Poems 2014,Poetry,14.27,4
2026-03-31,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Nonfiction,44.18,4
2026-03-31,Unicorn Tracks,Fantasy,18.78,3
2026-03-31,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,25.52,1
2026-03-31,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Sequential Art,16.28,1
2026-03-31,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Nonfiction,31.12,3
2026-03-31,This One Summer,Sequential Art,19.49,4
2026-03-31,Thirst,Fiction,17.27,5
2026-03-31,The Torch Is Passed: A Harding Family Story,Add a comment,19.09,1
2026-03-31,The Secret of Dreadwillow Carse,Childrens,56.13,1
2026-03-31,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,56.41,1
2026-03-31,The Past Never Ends,Mystery,56.5,4
2026-03-31,The Natural History of Us (The Fine Art of Pretending #2),Young Adult,45.22,3
2026-03-31,The Nameless City (The Nameless City #1),Sequential Art,38.16,4
2026-03-31,The Murder That Never Was (Forensic Instincts #5),Fiction,54.11,3
2026-03-31,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Science,42.96,4
2026-03-31,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Add a comment,23.89,4
2026-03-31,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Nonfiction,16.77,3
2026-03-31,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Default,20.59,5
2026-03-31,The Gutsy Girl: Escapades for Your Life of Epic Adventure,Nonfiction,37.13,1
2026-03-31,The Electric Pencil: Drawings from Inside State Hospital No. 3,Nonfiction,56.06,1
2026-03-31,The Death of Humanity: and the Case for Life,Philosophy,58.11,4
2026-03-31,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Health,49.05,3
2026-03-31,The Art Forger,Add a comment,40.76,3
2026-03-31,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,19.73,1
2026-03-31,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Spirituality,32.24,5
2026-03-31,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Nonfiction,41.83,4
2026-03-31,Soul Reader,Default,39.58,2
2026-03-31,Security,Horror,39.25,2
2026-03-31,"Saga, Volume 6 (Saga (Collected Editions) #6)",Fantasy,25.02,3
2026-03-31,"Saga, Volume 5 (Saga (Collected Editions) #5)",Sequential Art,51.04,2
2026-03-31,Reskilling America: Learning to Labor in the Twenty-First Century,Nonfiction,19.83,2
2026-03-31,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Sequential Art,50.4,3
2026-03-31,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Sequential Art,13.61,5
2026-03-31,Princess Between Worlds (Wide-Awake Princess #5),Fantasy,13.34,5
2026-03-31,"Pop Gun War, Volume 1: Gift",Sequential Art,18.97,1
2026-03-31,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,36.28,2
2026-03-31,Patience,Sequential Art,10.16,3
2026-03-31,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",Sequential Art,15.44,4
2026-03-31,orange: The Complete Collection 1 (orange: The Complete Collection #1),Sequential Art,48.41,1
2026-03-31,Online Marketing for Busy Authors: A Step-By-Step Guide,Self Help,46.35,1
2026-03-31,On a Midnight Clear,Add a comment,14.07,3
2026-03-31,Obsidian (Lux #1),Young Adult,14.86,2
2026-03-31,My Paris Kitchen: Recipes and Stories,Food and Drink,33.37,2
2026-03-31,Masks and Shadows,Fantasy,56.4,2
2026-03-31,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,14.02,4
2026-03-31,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Sequential Art,46.91,2
2026-03-31,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Sequential Art,45.61,3
2026-03-31,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Sequential Art,19.92,2
2026-03-31,"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,40.11,1
2026-03-31,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Add a comment,53.9,2
2026-03-31,Join,Science Fiction,35.67,5
2026-03-31,In the Country We Love: My Family Divided,Nonfiction,22.0,4
2026-03-31,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,57.36,5
2026-03-31,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",Sequential Art,29.17,2
2026-03-31,I am a Hero Omnibus Volume 1,Sequential Art,54.63,3
2026-03-31,How to Be Miserable: 40 Strategies You Already Use,Self Help,46.03,1
2026-03-31,Her Backup Boyfriend (The Sorensen Family #1),Romance,33.97,1
2026-03-31,"Giant Days, Vol. 2 (Giant Days #5-8)",Sequential Art,22.11,2
2026-03-31,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,Historical Fiction,29.69,3
2026-03-31,First and First (Five Boroughs #3),Romance,15.97,4
2026-03-31,Fifty Shades Darker (Fifty Shades #2),Romance,21.96,1
2026-03-31,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,Nonfiction,54.35,2
2026-03-31,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Religion,37.97,2
2026-03-31,Danganronpa Volume 1,Sequential Art,51.99,4
2026-03-31,Crown of Midnight (Throne of Glass #2),Fantasy,43.29,3
2026-03-31,"Codename Baboushka, Volume 1: The Conclave of Death",Sequential Art,36.72,4
2026-03-31,Camp Midnight,Sequential Art,17.08,4
2026-03-31,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,Nonfiction,29.14,5
2026-03-31,Burning,Young Adult,28.81,3
2026-03-31,Bossypants,Default,49.46,2
2026-03-31,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",Sequential Art,37.92,2
2026-03-31,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,28.09,2
2026-03-31,Algorithms to Live By: The Computer Science of Human Decisions,Nonfiction,30.81,1
2026-03-31,A World of Flavor: Your Gluten Free Passport,Default,42.95,1
2026-03-31,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",Default,56.76,5
2026-03-31,A Murder in Time,Mystery,16.64,1
2026-03-31,A Flight of Arrows (The Pathfinders #2),Historical Fiction,55.53,5
2026-03-31,A Fierce and Subtle Poison,Young Adult,28.13,4
2026-03-31,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,52.37,1
2026-03-31,(Un)Qualified: How God Uses Broken People to Do Big Things,Christian,54.0,5
2026-03-31,You Are What You Love: The Spiritual Power of Habit,Religion,21.87,4
2026-03-31,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,43.3,4
2026-03-31,Tuesday Nights in 1980,Fiction,21.04,2
2026-03-31,Tracing Numbers on a Train,Default,41.6,3
2026-03-31,Throne of Glass (Throne of Glass #1),Fantasy,35.07,3
2026-03-31,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,59.64,1
2026-03-31,Thirteen Reasons Why,Default,52.72,1
2026-03-31,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,Childrens,58.08,4
2026-03-31,The Wedding Dress,Romance,24.12,1
2026-03-31,The Vacationers,Fiction,42.15,4
2026-03-31,The Third Wave: An Entrepreneurâs Vision of the Future,Business,12.61,5
2026-03-31,The Stranger,Philosophy,17.44,4
2026-03-31,The Shadow Hero (The Shadow Hero),Sequential Art,33.14,1
2026-03-31,The Secret (The Secret #1),Default,27.37,4
2026-03-31,The Regional Office Is Under Attack!,Fiction,51.36,5
2026-03-31,The Psychopath Test: A Journey Through the Madness Industry,Default,36.0,2
2026-03-31,The Project,Science Fiction,10.65,1
2026-03-31,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,43.54,2
2026-03-31,The Omnivore's Dilemma: A Natural History of Four Meals,Nonfiction,38.21,2
2026-03-31,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.34,5
2026-03-31,The Murder of Roger Ackroyd (Hercule Poirot #4),Mystery,44.1,4
2026-03-31,The Mistake (Off-Campus #2),New Adult,43.29,3
2026-03-31,The Matchmaker's Playbook (Wingmen Inc. #1),New Adult,55.85,1
2026-03-31,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.6,2
2026-03-31,The Long Shadow of Small Ghosts: Murder and Memory in an American City,Crime,10.97,1
2026-03-31,The Kite Runner,Default,41.82,4
2026-03-31,The House by the Lake,Historical Fiction,36.95,1
2026-03-31,The Glittering Court (The Glittering Court #1),Fantasy,44.28,1
2026-03-31,The Girl on the Train,Default,55.02,2
2026-03-31,The Genius of Birds,Nonfiction,17.24,1
